sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
102 4 dummy river meet satisfy dummy sea 1
103 4 dummy tribunal try test dummy crime 3
104 4 dummy producer say state dummy favour 6
105 4 dummy proposal draw attract dummy criticism 5
106 4 dummy priest say state dummy prayer 6
107 4 dummy producer say allege dummy favour 4
108 4 dummy report draw depict dummy attention 2
109 4 dummy representative meet satisfy dummy official 2
110 4 dummy proposal draw depict dummy criticism 2
111 4 dummy report draw attract dummy attention 5
112 4 dummy man say state dummy success 7
113 4 dummy man try judge dummy experiment 3
114 4 dummy man say state dummy sentence 6
115 4 dummy man say allege dummy success 5
116 4 dummy man provide supply dummy money 7
117 4 dummy man say allege dummy sentence 2
118 4 dummy man draw depict dummy sword 6
119 4 dummy man provide leave dummy money 3
120 4 dummy male draw depict dummy female 6
121 4 dummy man draw attract dummy sword 1
122 4 dummy user accept bear dummy responsibility 3
123 4 dummy member accept receive dummy share 4
124 4 dummy model buy bribe dummy behaviour 3
125 4 dummy model buy purchase dummy behaviour 6
126 4 dummy mother provide leave dummy baby 1
127 4 dummy mother provide supply dummy baby 6
128 4 dummy parent draw attract dummy line 1
129 4 dummy parent draw depict dummy line 4
130 4 dummy patient accept bear dummy treatment 4
131 4 dummy patient accept receive dummy treatment 5
132 4 dummy patient draw attract dummy figure 2
133 4 dummy service meet satisfy dummy need 7
134 4 dummy school provide supply dummy education 7
135 4 dummy scholar write spell dummy book 3
136 4 dummy table show express dummy result 5
137 4 dummy firm buy bribe dummy politician 7
138 4 dummy figure show picture dummy increase 4
139 4 dummy weapon buy bribe dummy chance 1
140 4 dummy family run move dummy hotel 1
141 4 dummy family provide supply dummy home 6
142 4 dummy figure show express dummy increase 6
143 4 dummy family run operate dummy hotel 7
144 4 dummy employer provide leave dummy training 2
145 4 dummy employee buy purchase dummy property 7
146 4 dummy family provide leave dummy home 2
147 4 dummy employer provide supply dummy training 7
148 4 dummy service meet visit dummy need 1
149 4 dummy shareholder accept bear dummy offer 3
150 4 dummy shareholder accept receive dummy offer 2
151 4 dummy shiver run move dummy spine 3
152 4 dummy shiver run operate dummy spine 2
153 4 dummy sight meet satisfy dummy eye 3
154 4 dummy society accept bear dummy charge 4
155 4 dummy society accept receive dummy charge 3
156 4 dummy speaker say allege dummy word 4
157 4 dummy speaker say state dummy word 6
158 4 dummy table show picture dummy result 5
159 4 dummy user run move dummy application 3
160 4 dummy spokesman say state dummy decision 7
161 4 dummy spokesman say allege dummy decision 4
162 4 dummy specialist write spell dummy papers 2
163 4 dummy specialist write publish dummy papers 2
164 4 dummy student write spell dummy name 3
165 4 dummy student write publish dummy name 2
166 4 dummy student meet visit dummy requirement 1
167 4 dummy student meet satisfy dummy requirement 7
168 4 dummy study provide supply dummy evidence 6
169 4 dummy study provide leave dummy evidence 2
170 4 dummy child meet satisfy dummy house 1
171 4 dummy child draw depict dummy picture 3
172 4 dummy beach meet satisfy dummy standard 6
173 4 dummy artist show picture dummy work 2
174 4 dummy artist show express dummy work 4
175 4 dummy child draw attract dummy picture 1
176 4 dummy boy meet visit dummy girl 6
177 4 dummy boy meet satisfy dummy girl 3
178 4 dummy beach meet visit dummy standard 1
179 4 dummy sweat run move dummy face 2
180 4 dummy sweat run operate dummy face 1
181 4 dummy survey say allege dummy recovery 4
182 4 dummy survey say state dummy recovery 5
183 4 dummy supporter buy bribe dummy ticket 3
184 4 dummy supporter buy purchase dummy ticket 7
185 4 dummy study show express dummy correlation 6
186 4 dummy study show picture dummy correlation 6
187 4 dummy study provide leave dummy information 2
188 4 dummy study provide supply dummy information 7
189 4 dummy company provide supply dummy service 7
190 4 dummy court try judge dummy case 6
191 4 dummy claimant draw depict dummy benefit 2
192 4 dummy company provide leave dummy service 1
193 4 dummy court try test dummy offence 2
194 4 dummy demonstrator try judge dummy building 2
195 4 dummy court try test dummy case 2
196 4 dummy court try judge dummy offence 6
197 4 dummy demonstrator try test dummy building 5
198 4 dummy employee buy bribe dummy property 1
199 4 dummy writer write spell dummy book 3
1 5 dummy table draw depict dummy eye 1
2 5 dummy table draw attract dummy eye 6
3 5 dummy system meet visit dummy criterion 2
4 5 dummy system meet satisfy dummy criterion 7
5 5 dummy system meet visit dummy requirement 2
6 5 dummy system meet satisfy dummy requirement 7
7 5 dummy system provide supply dummy facility 7
8 5 dummy system provide leave dummy facility 4
9 5 dummy system run operate dummy application 7
10 5 dummy system run move dummy application 4
11 5 dummy woman draw depict dummy hair 7
12 5 dummy woman draw attract dummy hair 2
13 5 dummy magazine accept bear dummy liability 2
14 5 dummy machine run operate dummy program 7
15 5 dummy machine run move dummy program 1
16 5 dummy lawyer accept receive dummy conviction 2
17 5 dummy lawyer accept bear dummy conviction 2
18 5 dummy justice try test dummy king 7
19 5 dummy justice try judge dummy king 7
20 5 dummy judge try test dummy action 7
21 5 dummy male draw attract dummy female 6
22 5 dummy magazine accept receive dummy liability 2
23 5 dummy teacher write spell dummy book 7
24 5 dummy user run operate dummy application 7
25 5 dummy scholar write publish dummy book 5
26 5 dummy people try test dummy program 7
27 5 dummy people try judge dummy sniffing 1
28 5 dummy runway run operate dummy parallel 1
29 5 dummy people say state dummy success 7
30 5 dummy people try judge dummy door 1
31 5 dummy people try test dummy door 7
32 5 dummy people try judge dummy program 4
33 5 dummy people run operate dummy round 7
34 5 dummy people say allege dummy prayer 1
35 5 dummy people say state dummy prayer 7
36 5 dummy people say allege dummy success 2
37 5 dummy government accept receive dummy recommendation 2
38 5 dummy government provide leave dummy cash 1
39 5 dummy government provide supply dummy cash 7
40 5 dummy investor buy bribe dummy share 1
41 5 dummy firm buy purchase dummy politician 7
42 5 dummy government accept bear dummy proposal 1
43 5 dummy government accept receive dummy proposal 1
44 5 dummy government accept bear dummy recommendation 2
45 5 dummy road run move dummy parallel 1
46 5 dummy writer write publish dummy book 6
47 5 dummy investor buy purchase dummy share 7
48 5 dummy judge try judge dummy action 6
49 5 dummy river meet visit dummy sea 2
50 5 dummy runway run move dummy parallel 2
51 5 dummy school provide leave dummy education 3
52 5 dummy road run operate dummy parallel 4
53 5 dummy tribunal try judge dummy crime 7
54 5 dummy priest say allege dummy prayer 2
55 5 dummy priest say state dummy mass 7
56 5 dummy priest say allege dummy mass 2
57 5 dummy poll show picture dummy support 5
58 5 dummy poll show express dummy support 7
59 5 dummy politician buy purchase dummy election 7
60 5 dummy politician buy bribe dummy election 6
61 5 dummy people write spell dummy letter 5
62 5 dummy people write publish dummy letter 4
63 5 dummy people try test dummy sniffing 5
64 5 dummy member accept bear dummy share 3
65 5 dummy map show picture dummy location 2
66 5 dummy weapon buy purchase dummy chance 7
67 5 dummy user accept receive dummy responsibility 3
68 5 dummy user write spell dummy word 7
69 5 dummy user write publish dummy word 6
70 5 dummy user write spell dummy software 7
71 5 dummy user write publish dummy software 5
72 5 dummy man write publish dummy song 2
73 5 dummy man try test dummy experiment 7
74 5 dummy management accept bear dummy responsibility 2
75 5 dummy man write spell dummy song 5
76 5 dummy map show express dummy area 5
77 5 dummy management accept receive dummy responsibility 3
78 5 dummy map show express dummy location 5
79 5 dummy map show picture dummy area 2
80 5 dummy claimant draw attract dummy benefit 4
81 5 dummy cinema show picture dummy film 2
82 5 dummy teacher write publish dummy book 4
83 5 dummy child show express dummy sign 6
84 5 dummy child show picture dummy interest 3
85 5 dummy child show express dummy interest 7
86 5 dummy child meet visit dummy house 1
87 5 dummy cinema show express dummy film 2
88 5 dummy child write spell dummy word 6
89 5 dummy child write publish dummy word 3
90 5 dummy child show picture dummy sign 3
91 5 dummy people buy bribe dummy product 1
92 5 dummy people buy purchase dummy house 7
93 5 dummy people buy bribe dummy house 1
94 5 dummy patient draw depict dummy figure 7
95 5 dummy people run move dummy company 1
96 5 dummy people buy purchase dummy security 7
97 5 dummy people buy bribe dummy security 2
98 5 dummy people buy purchase dummy product 7
99 5 dummy people run move dummy round 1
100 5 dummy people run operate dummy company 7
101 5 dummy representative meet visit dummy official 6
102 5 dummy river meet satisfy dummy sea 1
103 5 dummy tribunal try test dummy crime 7
104 5 dummy producer say state dummy favour 7
105 5 dummy proposal draw attract dummy criticism 7
106 5 dummy priest say state dummy prayer 7
107 5 dummy producer say allege dummy favour 1
108 5 dummy report draw depict dummy attention 2
109 5 dummy representative meet satisfy dummy official 1
110 5 dummy proposal draw depict dummy criticism 4
111 5 dummy report draw attract dummy attention 7
112 5 dummy man say state dummy success 7
113 5 dummy man try judge dummy experiment 7
114 5 dummy man say state dummy sentence 7
115 5 dummy man say allege dummy success 2
116 5 dummy man provide supply dummy money 7
117 5 dummy man say allege dummy sentence 3
118 5 dummy man draw depict dummy sword 6
119 5 dummy man provide leave dummy money 2
120 5 dummy male draw depict dummy female 7
121 5 dummy man draw attract dummy sword 3
122 5 dummy user accept bear dummy responsibility 3
123 5 dummy member accept receive dummy share 4
124 5 dummy model buy bribe dummy behaviour 1
125 5 dummy model buy purchase dummy behaviour 7
126 5 dummy mother provide leave dummy baby 2
127 5 dummy mother provide supply dummy baby 7
128 5 dummy parent draw attract dummy line 2
129 5 dummy parent draw depict dummy line 6
130 5 dummy patient accept bear dummy treatment 3
131 5 dummy patient accept receive dummy treatment 4
132 5 dummy patient draw attract dummy figure 2
133 5 dummy service meet satisfy dummy need 7
134 5 dummy school provide supply dummy education 7
135 5 dummy scholar write spell dummy book 6
136 5 dummy table show express dummy result 7
137 5 dummy firm buy bribe dummy politician 6
138 5 dummy figure show picture dummy increase 5
139 5 dummy weapon buy bribe dummy chance 1
140 5 dummy family run move dummy hotel 1
141 5 dummy family provide supply dummy home 7
142 5 dummy figure show express dummy increase 7
143 5 dummy family run operate dummy hotel 7
144 5 dummy employer provide leave dummy training 1
145 5 dummy employee buy purchase dummy property 7
146 5 dummy family provide leave dummy home 1
147 5 dummy employer provide supply dummy training 7
148 5 dummy service meet visit dummy need 4
149 5 dummy shareholder accept bear dummy offer 3
150 5 dummy shareholder accept receive dummy offer 2
151 5 dummy shiver run move dummy spine 5
152 5 dummy shiver run operate dummy spine 2
153 5 dummy sight meet satisfy dummy eye 1
154 5 dummy society accept bear dummy charge 3
155 5 dummy society accept receive dummy charge 2
156 5 dummy speaker say allege dummy word 3
157 5 dummy speaker say state dummy word 7
158 5 dummy table show picture dummy result 6
159 5 dummy user run move dummy application 3
160 5 dummy spokesman say state dummy decision 7
161 5 dummy spokesman say allege dummy decision 3
162 5 dummy specialist write spell dummy papers 6
163 5 dummy specialist write publish dummy papers 5
164 5 dummy student write spell dummy name 7
165 5 dummy student write publish dummy name 5
166 5 dummy student meet visit dummy requirement 5
167 5 dummy student meet satisfy dummy requirement 7
168 5 dummy study provide supply dummy evidence 7
169 5 dummy study provide leave dummy evidence 5
170 5 dummy child meet satisfy dummy house 4
171 5 dummy child draw depict dummy picture 6
172 5 dummy beach meet satisfy dummy standard 7
173 5 dummy artist show picture dummy work 2
